LAB_ID,CTDEEP LabID,STA_SEQ,Station_Name,YLat,XLong,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampleMo,SampleYr,TaxonNameCurrent,VisitNum
620.1-129,14-B-141,14734,Yantic River,41.5766,-72.1918,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,10/9/2014,10,2014,Teloganopsis deficiens,620.1-129_10_9_2014_1_First
620.1-127,14-B-137,14586,Hop River,41.7212,-72.2548,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,2,10/9/2014,10,2014,Teloganopsis deficiens,620.1-127_10_9_2014_1_First
620.1-122,14-B-132,14592,Fenton River,41.7925,-72.21,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,10/8/2014,10,2014,Teloganopsis deficiens,620.1-122_10_8_2014_1_First
620.1-096,14-B-103,14731,Trading Cove Brook,41.5021,-72.1235,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,11,10/6/2014,10,2014,Teloganopsis deficiens,620.1-096_10_6_2014_1_First
620.1-097,14-B-104,16298,Stony Brook,41.4716,-72.1182,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,6,10/6/2014,10,2014,Teloganopsis deficiens,620.1-097_10_6_2014_1_First
620.1-109,14-B-118,14594,Moosup River,41.7148,-71.8931,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,7,10/7/2014,10,2014,Teloganopsis deficiens,620.1-109_10_7_2014_1_First
620.2-036,15-B-031,16022,Weekeepeemee River,41.5856,-73.2292,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,9/16/2015,9,2015,Teloganopsis deficiens,620.2-036_9_16_2015_1_First
620.2-030,15-B-026,15176,Natchaug River,41.7569,-72.1523,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,2,9/16/2015,9,2015,Teloganopsis deficiens,620.2-030_9_16_2015_1_First
620.2-031,15-B-027,16128,Stonehouse Brook,41.7812,-72.1509,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,9/16/2015,9,2015,Teloganopsis deficiens,620.2-031_9_16_2015_1_First
620.2-024,15-B-021,17271,Cherry Brook,41.8733,-72.9063,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,9/15/2015,9,2015,Teloganopsis deficiens,620.2-024_9_15_2015_1_First
620.2-028,15-B-025,16885,Natchaug River,41.7261,-72.1997,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,7,9/16/2015,9,2015,Teloganopsis deficiens,620.2-028_9_16_2015_1_First
620.2-073,15-B-064,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,3,9/25/2015,9,2015,Teloganopsis deficiens,620.2-073_9_25_2015_1_First
620.2-087,15-B-076,16122,Early Brook,41.4978,-72.3435,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,10/1/2015,10,2015,Teloganopsis deficiens,620.2-087_10_1_2015_1_First
620.2-086,15-B-075,16112,Hemlock Valley Brook,41.4283,-72.4226,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,2,10/1/2015,10,2015,Teloganopsis deficiens,620.2-086_10_1_2015_1_First
620.2-088,15-B-077,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,10/1/2015,10,2015,Teloganopsis deficiens,620.2-088_10_1_2015_1_First
620.2-084,15-B-073,18932,French River,41.963157,-71.89015,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,9,9/29/2015,9,2015,Teloganopsis deficiens,620.2-084_9_29_2015_1_First
620.2-060,15-B-052,16370,Bunnell Brook,41.7807,-72.963,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,3,9/23/2015,9,2015,Teloganopsis deficiens,620.2-060_9_23_2015_1_First
620.2-059,15-B-051,18903,Rock Brook,41.772057,-73.038066,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,9/23/2015,9,2015,Teloganopsis deficiens,620.2-059_9_23_2015_1_First
620.2-056,15-B-049,18935,Saugatuck River,41.23232,-73.3451,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,3,9/22/2015,9,2015,Teloganopsis deficiens,620.2-056_9_22_2015_1_First
620.2-067,15-B-059,18883,East Branch Naugatuck River,41.85783,-73.12913,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,3,9/23/2015,9,2015,Teloganopsis deficiens,620.2-067_9_23_2015_1_First
620.2-136,15-B-124,16944,PEAKE BROOK,41.9303,-71.9433,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,11/17/2015,11,2015,Teloganopsis deficiens,620.2-136_11_17_2015_1_First
620.2-121,15-B-109,15719,Blackwell Brook,41.7843,-71.9626,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,5,10/6/2015,10,2015,Teloganopsis deficiens,620.2-121_10_6_2015_1_First
620.2-096,15-B-085,14470,Tankerhoosen River,41.8272,-72.464,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,3,10/1/2015,10,2015,Teloganopsis deficiens,620.2-096_10_1_2015_1_First
620.2-089,15-B-078,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,1,10/1/2015,10,2015,Teloganopsis deficiens,620.2-089_10_1_2015_1_First
620.2-109,15-B-097,16440,Fawn Brook,41.6483,-72.3993,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,21,10/5/2015,10,2015,Teloganopsis deficiens,620.2-109_10_5_2015_1_First
620.2-106,15-B-095,14278,Little River,41.6158,-72.0416,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,12,10/5/2015,10,2015,Teloganopsis deficiens,620.2-106_10_5_2015_1_First
620.2-102,15-B-091,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,7,10/5/2015,10,2015,Teloganopsis deficiens,620.2-102_10_5_2015_1_First
25646,11-B-007,14458,Still River,41.4389,-73.401,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,P,1,9/27/2011,9,2011,Tanytarsini,25646_9_27_2011_1_First
25787,11-B-029,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/17/2011,10,2011,Tanytarsini,25787_10_17_2011_1_First
25987,11-B-125,14456,Steele Brook,41.5805,-73.0703,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,P,1,11/9/2011,11,2011,Tanytarsini,25987_11_9_2011_1_First
25993,11-B-128,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,11/10/2011,11,2011,Tanytarsini,25993_11_10_2011_1_First
6448.1-16,12-B-013,16331,Sumner Brook,41.4835,-72.6375,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,9/17/2012,9,2012,Tanytarsini,6448.1-16_9_17_2012_1_First
6448.1-44,12-B-032,16535,BUCK BROOK,41.6228,-72.558,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,9/20/2012,9,2012,Tanytarsini,6448.1-44_9_20_2012_1_First
6448.1-6,12-B-005,14501,Willow Brook,41.6423,-72.7503,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,9/17/2012,9,2012,Tanytarsini,6448.1-6_9_17_2012_1_First
6448.2-4,12-B-045,14305,Muddy Brook,42.0147,-72.0017,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,9/25/2012,9,2012,Tanytarsini,6448.2-4_9_25_2012_1_First
6448.2-13,12-B-051,15176,Natchaug River,41.7569,-72.1523,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,P,1,9/26/2012,9,2012,Tanytarsini,6448.2-13_9_26_2012_1_First
6448.3-7,12-B-071,14461,Sandy Brook (Still River),41.9685,-73.0331,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/3/2012,10,2012,Tanytarsini,6448.3-7_10_3_2012_1_First
6448.3-29,12-B-089,16505,BIBLE ROCK BROOK,41.4975,-72.6064,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,2,10/9/2012,10,2012,Tanytarsini,6448.3-29_10_9_2012_1_First
6448.4-30,12-B-113,15520,Bonemill Brook,41.925,-72.3162,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/12/2012,10,2012,Tanytarsini,6448.4-30_10_12_2012_1_First
6448.5-17,12-B-130,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/15/2012,10,2012,Tanytarsini,6448.5-17_10_15_2012_1_First
6448.4-21,12-B-105,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/11/2012,10,2012,Tanytarsini,6448.4-21_10_11_2012_1_First
6448.4-27,12-B-111,15179,Eightmile River,41.4671,-72.3372,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/12/2012,10,2012,Tanytarsini,6448.4-27_10_12_2012_1_First
6448.4-29,12-B-112,14866,Stickney Hill Brook,41.9833,-72.2179,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/12/2012,10,2012,Tanytarsini,6448.4-29_10_12_2012_1_First
6448.5-23,12-B-135,16080,West Branch Salmon Brook,41.9745,-72.896,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/16/2012,10,2012,Tanytarsini,6448.5-23_10_16_2012_1_First
6448.5-2,12-B-115,15783,Eagleville Brook,41.7882,-72.2776,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/12/2012,10,2012,Tanytarsini,6448.5-2_10_12_2012_1_First
6448.5-28,12-B-139,15221,Scantic River,41.982,-72.5407,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,L,1,10/17/2012,10,2012,Tanytarsini,6448.5-28_10_17_2012_1_First
14509,13-B-082,16146,East Branch Byram River,41.0612,-73.6748,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/3/2013,10,2013,Tanytarsini,14509_10_3_2013_1_First
14480,13-B-001,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/16/2013,9,2013,Tanytarsini,14480_9_16_2013_1_First
14552,13-B-147,17448,Pequonnock River,41.3204,-73.2405,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,3,10/21/2013,10,2013,Tanytarsini,14552_10_21_2013_1_First
14566,13-B-099,18498,West Branch Bantam River,41.788153,-73.21877,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/8/2013,10,2013,Tanytarsini,14566_10_8_2013_1_First
14515,13-B-106,16260,Aspetuck River,41.2589,-73.3247,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/9/2013,10,2013,Tanytarsini,14515_10_9_2013_1_First
14270,13-B-135,14221,Hammonasset River,41.3278,-72.6116,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/16/2013,10,2013,Tanytarsini,14270_10_16_2013_1_First
14306,13-B-148,14358,Noroton River,41.0898,-73.5152,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/22/2013,10,2013,Tanytarsini,14306_10_22_2013_1_First
14442,13-B-042,15854,Muddy River,41.4151,-72.8012,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/24/2013,9,2013,Tanytarsini,14442_9_24_2013_1_First
14370,13-B-101,14687,Blackberry River,42.023955,-73.327636,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/8/2013,10,2013,Tanytarsini,14370_10_8_2013_1_First
14408,13-B-007,15067,Farm River,41.3524,-72.8073,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/17/2013,9,2013,Tanytarsini,14408_9_17_2013_1_First
620.1-149,14-B-164,16679,Fry Brook,41.6831,-71.9058,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/15/2014,10,2014,Tanytarsini,620.1-149_10_15_2014_1_First
620.1-139,14-B-154,14310,Muddy River,41.3802,-72.8271,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,2,10/14/2014,10,2014,Tanytarsini,620.1-139_10_14_2014_1_First
620.1-051,14-B-056,14442,Sandy Brook,41.974,-73.0406,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/24/2014,9,2014,Tanytarsini,620.1-051_9_24_2014_1_First
620.1-063,14-B-069,16387,Hurricane Brook,42.033,-72.9207,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,5,9/29/2014,9,2014,Tanytarsini,620.1-063_9_29_2014_1_First
620.1-062,14-B-068,16080,West Branch Salmon Brook,41.9745,-72.896,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/29/2014,9,2014,Tanytarsini,620.1-062_9_29_2014_1_First
620.1-044,14-B-049,14183,East Aspetuck River,41.5979,-73.4152,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/23/2014,9,2014,Tanytarsini,620.1-044_9_23_2014_1_First
620.1-042,14-B-047,14404,Pomperaug River,41.4717,-73.256,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,9/23/2014,9,2014,Tanytarsini,620.1-042_9_23_2014_1_First
620.1-088,14-B-095,14248,Hop Brook,41.4987,-73.0537,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/3/2014,10,2014,Tanytarsini,620.1-088_10_3_2014_1_First
620.1-101,14-B-108,16299,Hunts brook,41.4293,-72.172,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/6/2014,10,2014,Tanytarsini,620.1-101_10_6_2014_1_First
620.1-097,14-B-104,16298,Stony Brook,41.4716,-72.1182,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,1,10/6/2014,10,2014,Tanytarsini,620.1-097_10_6_2014_1_First
620.1-105,14-B-113,14583,Middle River,41.9525,-72.3039,1,Riffle,KN2M2,First,WAA,Tanytarsini,L,2,10/7/2014,10,2014,Tanytarsini,620.1-105_10_7_2014_1_First
14468,13-B-080,16110,Mott Hill Brook,41.6615,-72.5365,1,Riffle,KN2M2,First,WAA,Tanypodinae,L,2,10/3/2013,10,2013,Tanypodinae,14468_10_3_2013_1_First
620.1-149,14-B-164,16679,Fry Brook,41.6831,-71.9058,1,Riffle,KN2M2,First,WAA,Tanypodinae,L,1,10/15/2014,10,2014,Tanypodinae,620.1-149_10_15_2014_1_First
620.1-154,14-B-169,14305,Muddy Brook,42.0147,-72.0017,1,Riffle,KN2M2,First,WAA,Tanypodinae,L,2,10/20/2014,10,2014,Tanypodinae,620.1-154_10_20_2014_1_First
620.1-101,14-B-108,16299,Hunts brook,41.4293,-72.172,1,Riffle,KN2M2,First,WAA,Tanypodinae,L,1,10/6/2014,10,2014,Tanypodinae,620.1-101_10_6_2014_1_First
25781,11-B-014,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,2,10/11/2011,10,2011,Tallaperla,25781_10_11_2011_1_First
25782,11-B-015,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/11/2011,10,2011,Tallaperla,25782_10_11_2011_1_First
25745,11-B-023,16119,Day Pond Brook,41.5623,-72.4338,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/12/2011,10,2011,Tallaperla,25745_10_12_2011_1_First
25815,11-B-060,15244,Cobble Brook,41.7217,-73.4572,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,2,10/21/2011,10,2011,Tallaperla,25815_10_21_2011_1_First
25814,11-B-059,15044,Kent Falls Brook,41.7769,-73.4192,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/21/2011,10,2011,Tallaperla,25814_10_21_2011_1_First
25993,11-B-128,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,11/10/2011,11,2011,Tallaperla,25993_11_10_2011_1_First
25970,11-B-107,15507,Guinea Brook,41.8144,-73.3769,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,11/8/2011,11,2011,Tallaperla,25970_11_8_2011_1_First
25968,11-B-105,14804,Mill Brook,41.8804,-73.331,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,11/8/2011,11,2011,Tallaperla,25968_11_8_2011_1_First
26033,11-B-171,14740,Quaker Brook,41.512349,-73.52695,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,11/16/2011,11,2011,Tallaperla,26033_11_16_2011_1_First
25998,11-B-135,14484,West Branch Salmon Brook,41.9372,-72.8215,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,11/10/2011,11,2011,Tallaperla,25998_11_10_2011_1_First
26013,11-B-147,14880,Sages Ravine Brook,42.0495,-73.4301,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,6,11/14/2011,11,2011,Tallaperla,26013_11_14_2011_1_First
6448.1-24,12-B-020,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,9/19/2012,9,2012,Tallaperla,6448.1-24_9_19_2012_1_First
6448.1-25,12-B-021,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,9/19/2012,9,2012,Tallaperla,6448.1-25_9_19_2012_1_First
6448.4-12,12-B-097,16313,Mad River,41.9477,-73.1444,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/10/2012,10,2012,Tallaperla,6448.4-12_10_10_2012_1_First
6448.3-29,12-B-089,16505,BIBLE ROCK BROOK,41.4975,-72.6064,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/9/2012,10,2012,Tallaperla,6448.3-29_10_9_2012_1_First
6448.4-30,12-B-113,15520,Bonemill Brook,41.925,-72.3162,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,2,10/12/2012,10,2012,Tallaperla,6448.4-30_10_12_2012_1_First
6448.5-15,12-B-128,14187,Eightmile River,41.4312,-72.3376,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/15/2012,10,2012,Tallaperla,6448.5-15_10_15_2012_1_First
6448.4-21,12-B-105,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/11/2012,10,2012,Tallaperla,6448.4-21_10_11_2012_1_First
6448.6-10,12-B-151,17556,Bolton Pond Brook,41.796962,-72.42478,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/22/2012,10,2012,Tallaperla,6448.6-10_10_22_2012_1_First
6448.6-8,12-B-149,16082,"Bunnell Brook (""Burlington Brook"")",41.7833,-72.9247,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/18/2012,10,2012,Tallaperla,6448.6-8_10_18_2012_1_First
6448.6-2,12-B-143,16501,BELDEN BROOK,42.0122,-72.8775,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla,L,1,10/17/2012,10,2012,Tallaperla,6448.6-2_10_17_2012_1_First
14498,13-B-104,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/8/2013,10,2013,Tallaperla,14498_10_8_2013_1_First
14473,13-B-100,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/8/2013,10,2013,Tallaperla,14473_10_8_2013_1_First
14476,13-B-026,16119,Day Pond Brook,41.5623,-72.4338,1,Riffle,KN2M2,First,WAA,Tallaperla,L,3,9/19/2013,9,2013,Tallaperla,14476_9_19_2013_1_First
14466,13-B-065,16079,Pendleton Hill Brook,41.4781,-71.8354,1,Riffle,KN2M2,First,WAA,Tallaperla,L,7,10/1/2013,10,2013,Tallaperla,14466_10_1_2013_1_First
14478,13-B-102,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/8/2013,10,2013,Tallaperla,14478_10_8_2013_1_First
14480,13-B-001,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,WAA,Tallaperla,L,10,9/16/2013,9,2013,Tallaperla,14480_9_16_2013_1_First
14545,13-B-074,16930,Oil Mill Brook,41.375558,-72.190655,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/2/2013,10,2013,Tallaperla,14545_10_2_2013_1_First
14537,13-B-029,16528,BRANCH BROOK,41.395779,-72.72126,1,Riffle,KN2M2,First,WAA,Tallaperla,L,8,9/20/2013,9,2013,Tallaperla,14537_9_20_2013_1_First
14420,13-B-023,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,WAA,Tallaperla,L,3,9/19/2013,9,2013,Tallaperla,14420_9_19_2013_1_First
14440,13-B-064,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,WAA,Tallaperla,L,2,10/1/2013,10,2013,Tallaperla,14440_10_1_2013_1_First
14375,13-B-062,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/1/2013,10,2013,Tallaperla,14375_10_1_2013_1_First
14383,13-B-012,14740,Quaker Brook,41.512349,-73.52695,1,Riffle,KN2M2,First,WAA,Tallaperla,L,2,9/18/2013,9,2013,Tallaperla,14383_9_18_2013_1_First
620.1-149,14-B-164,16679,Fry Brook,41.6831,-71.9058,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/15/2014,10,2014,Tallaperla,620.1-149_10_15_2014_1_First
620.1-152,14-B-167,17169,Waldo Brook,41.6547,-72.0986,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/15/2014,10,2014,Tallaperla,620.1-152_10_15_2014_1_First
620.1-005,14-B-006,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,WAA,Tallaperla,L,6,9/16/2014,9,2014,Tallaperla,620.1-005_9_16_2014_1_First
620.1-037,14-B-039,16370,Bunnell Brook,41.7807,-72.963,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,9/23/2014,9,2014,Tallaperla,620.1-037_9_23_2014_1_First
620.1-082,14-B-089,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/2/2014,10,2014,Tallaperla,620.1-082_10_2_2014_1_First
620.1-064,14-B-070,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,9/29/2014,9,2014,Tallaperla,620.1-064_9_29_2014_1_First
620.1-066,14-B-072,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,WAA,Tallaperla,L,8,9/29/2014,9,2014,Tallaperla,620.1-066_9_29_2014_1_First
620.1-073,14-B-079,16119,Day Pond Brook,41.5623,-72.4338,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,9/30/2014,9,2014,Tallaperla,620.1-073_9_30_2014_1_First
620.1-101,14-B-108,16299,Hunts brook,41.4293,-72.172,1,Riffle,KN2M2,First,WAA,Tallaperla,L,2,10/6/2014,10,2014,Tallaperla,620.1-101_10_6_2014_1_First
620.2-010,15-B-009,16599,CROSS BROOK,41.5925,-73.3969,1,Riffle,KN2M2,First,WAA,Tallaperla,L,19,9/14/2015,9,2015,Tallaperla,620.2-010_9_14_2015_1_First
620.2-038,15-B-033,16984,PURCHASE BROOK,41.4686,-73.2911,1,Riffle,KN2M2,First,WAA,Tallaperla,L,5,9/16/2015,9,2015,Tallaperla,620.2-038_9_16_2015_1_First
620.2-049,15-B-042,16254,Shepaug River,41.6568,-73.318,1,Riffle,KN2M2,First,WAA,Tallaperla,L,3,9/21/2015,9,2015,Tallaperla,620.2-049_9_21_2015_1_First
620.2-017,15-B-015,16119,Day Pond Brook,41.5623,-72.4338,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,9/15/2015,9,2015,Tallaperla,620.2-017_9_15_2015_1_First
620.2-075,15-B-066,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,WAA,Tallaperla,L,2,9/25/2015,9,2015,Tallaperla,620.2-075_9_25_2015_1_First
620.2-073,15-B-064,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,WAA,Tallaperla,L,4,9/25/2015,9,2015,Tallaperla,620.2-073_9_25_2015_1_First
620.2-086,15-B-075,16112,Hemlock Valley Brook,41.4283,-72.4226,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/1/2015,10,2015,Tallaperla,620.2-086_10_1_2015_1_First
620.2-088,15-B-077,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,WAA,Tallaperla,L,2,10/1/2015,10,2015,Tallaperla,620.2-088_10_1_2015_1_First
620.2-087,15-B-076,16122,Early Brook,41.4978,-72.3435,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/1/2015,10,2015,Tallaperla,620.2-087_10_1_2015_1_First
620.2-060,15-B-052,16370,Bunnell Brook,41.7807,-72.963,1,Riffle,KN2M2,First,WAA,Tallaperla,L,3,9/23/2015,9,2015,Tallaperla,620.2-060_9_23_2015_1_First
620.2-057,15-B-050,17398,Negro Hill Brook,41.7254,-72.95,1,Riffle,KN2M2,First,WAA,Tallaperla,L,3,9/23/2015,9,2015,Tallaperla,620.2-057_9_23_2015_1_First
620.2-066,15-B-058,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,WAA,Tallaperla,L,5,9/23/2015,9,2015,Tallaperla,620.2-066_9_23_2015_1_First
620.2-063,15-B-055,14842,Indian Meadow Brook,41.9305,-73.079,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,9/23/2015,9,2015,Tallaperla,620.2-063_9_23_2015_1_First
620.2-064,15-B-056,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,WAA,Tallaperla,L,3,9/23/2015,9,2015,Tallaperla,620.2-064_9_23_2015_1_First
620.2-065,15-B-057,16191,Hall Meadow Brook,41.9173,-73.1949,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,9/23/2015,9,2015,Tallaperla,620.2-065_9_23_2015_1_First
620.2-113,15-B-101,16972,PITCH BROOK,41.7067,-73.1619,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/6/2015,10,2015,Tallaperla,620.2-113_10_6_2015_1_First
620.2-134,15-B-122,14863,Rocky Brook,42.0134,-71.802,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,11/17/2015,11,2015,Tallaperla,620.2-134_11_17_2015_1_First
620.2-091,15-B-080,14199,Fenton River,41.863,-72.2402,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/1/2015,10,2015,Tallaperla,620.2-091_10_1_2015_1_First
620.2-104,15-B-093,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/5/2015,10,2015,Tallaperla,620.2-104_10_5_2015_1_First
620.2-102,15-B-091,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,10/5/2015,10,2015,Tallaperla,620.2-102_10_5_2015_1_First
25736,11-B-010,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Taeniopteryx,L,8,10/11/2011,10,2011,Taeniopteryx,25736_10_11_2011_1_First
25737,11-B-011,14458,Still River,41.4389,-73.401,1,Riffle,KN2M2,First,EcoAnalysts,Taeniopteryx,L,1,10/11/2011,10,2011,Taeniopteryx,25737_10_11_2011_1_First
